DATAFLOW,LAST UPDATE,freq,product,consom,unit,tax,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,SI,2020-S1,0.1187,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,SI,2020-S2,0.1389,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,SK,2016-S1,0.1186,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,SK,2016-S2,0.1281,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,SK,2017-S1,0.1196,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,SK,2017-S2,0.1202,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,SK,2018-S1,0.1305,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,SK,2018-S2,0.1218,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,SK,2019-S1,0.1314,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,SK,2019-S2,0.1321,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,SK,2020-S1,0.1405,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,SK,2020-S2,0.1106,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,TR,2016-S1,0.1073,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,TR,2016-S2,0.1022,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,TR,2017-S1,0.0889,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,TR,2017-S2,0.0813,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,TR,2018-S1,0.0766,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,TR,2018-S2,0.0726,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,TR,2019-S1,0.0718,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,TR,2019-S2,0.0884,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,TR,2020-S1,0.0844,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,TR,2020-S2,0.0694,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,UA,2016-S1,0.0207,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,UA,2016-S2,0.0267,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,UA,2017-S1,0.0328,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,UA,2017-S2,0.0318,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,UA,2018-S1,0.0342,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,UA,2018-S2,0.0342,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,UA,2019-S1,0.0369,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,UA,2019-S2,0.0406,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,UA,2020-S1,0.0388,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,UA,2020-S2,0.0330,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,UK,2016-S1,0.1859,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,UK,2016-S2,0.1744,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,UK,2017-S1,0.1681,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,UK,2017-S2,0.1768,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,UK,2018-S1,0.1797,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,UK,2018-S2,0.1927,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,UK,2019-S1,0.2021,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,UK,2019-S2,0.2106,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,UK,2020-S1,0.2099,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,XK,2016-S1,0.0546,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,XK,2016-S2,0.0548,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,XK,2017-S1,0.0613,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,XK,2017-S2,0.0605,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,XK,2018-S1,0.0586,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,XK,2018-S2,0.0591,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,XK,2019-S1,0.0556,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,XK,2019-S2,0.0560,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,XK,2020-S1,0.0560,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,EUR,XK,2020-S2,0.0563,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,AL,2016-S1,9.5000,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,AL,2016-S2,9.5000,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,AL,2017-S1,9.5000,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,AL,2017-S2,9.5000,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,AL,2018-S2,9.5000,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,AL,2019-S1,9.5000,e
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,AL,2019-S2,9.5000,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,AT,2016-S1,0.1695,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,AT,2016-S2,0.1675,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,AT,2017-S1,0.1625,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,AT,2017-S2,0.1649,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,AT,2018-S1,0.1638,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,AT,2018-S2,0.1676,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,AT,2019-S1,0.1695,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,AT,2019-S2,0.1728,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,AT,2020-S1,0.1759,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,AT,2020-S2,0.1806,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BA,2016-S1,0.1390,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BA,2016-S2,0.1410,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BA,2017-S1,0.1436,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BA,2017-S2,0.1444,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BA,2018-S1,0.1443,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BA,2018-S2,0.1456,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BA,2019-S1,0.1459,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BA,2019-S2,0.1463,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BA,2020-S1,0.1453,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BA,2020-S2,0.1507,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BE,2016-S1,0.2108,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BE,2016-S2,0.2303,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BE,2017-S1,0.2361,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BE,2017-S2,0.2406,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BE,2018-S1,0.2343,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BE,2018-S2,0.2436,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BE,2019-S1,0.2353,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BE,2019-S2,0.2370,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BE,2020-S1,0.2316,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BE,2020-S2,0.2242,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BG,2016-S1,0.1558,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BG,2016-S2,0.1528,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BG,2017-S1,0.1556,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BG,2017-S2,0.1602,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BG,2018-S1,0.1595,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BG,2018-S2,0.1638,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BG,2019-S1,0.1625,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BG,2019-S2,0.1561,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BG,2020-S1,0.1625,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,BG,2020-S2,0.1600,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,CY,2016-S1,0.1291,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,CY,2016-S2,0.1370,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,CY,2017-S1,0.1579,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,CY,2017-S2,0.1550,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,CY,2018-S1,0.1606,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,CY,2018-S2,0.1850,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,CY,2019-S1,0.1867,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,CY,2019-S2,0.1895,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,CY,2020-S1,0.1802,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,CY,2020-S2,0.1435,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,CZ,2016-S1,3.1700,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,CZ,2016-S2,3.1700,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,CZ,2017-S1,3.1800,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,CZ,2017-S2,3.1800,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,CZ,2018-S1,3.3100,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,CZ,2018-S2,3.3800,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,CZ,2019-S1,3.7100,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,CZ,2019-S2,3.7500,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,CZ,2020-S1,4.0100,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,CZ,2020-S2,3.9400,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,DE,2016-S1,0.2495,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,DE,2016-S2,0.2502,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,DE,2017-S1,0.2561,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,DE,2017-S2,0.2561,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,DE,2018-S1,0.2510,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,DE,2018-S2,0.2521,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,DE,2019-S1,0.2595,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,DE,2019-S2,0.2418,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,DE,2020-S1,0.2564,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,DE,2020-S2,0.2591,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,DK,2016-S1,1.8405,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,DK,2016-S2,1.8359,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,DK,2017-S1,1.8142,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,DK,2017-S2,1.7915,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,DK,2018-S1,1.8623,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,DK,2018-S2,1.8637,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,DK,2019-S1,1.7820,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,DK,2019-S2,1.7464,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,DK,2020-S1,1.6918,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,DK,2020-S2,1.6788,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,EA,2016-S1,0.1856,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,EA,2016-S2,0.1872,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,EE,2016-S1,0.1076,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,EE,2016-S2,0.1101,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,EE,2017-S1,0.1075,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,EE,2017-S2,0.1099,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,EE,2018-S1,0.1123,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,EE,2018-S2,0.1182,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,EE,2019-S1,0.1131,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,EE,2019-S2,0.1176,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,EE,2020-S1,0.1030,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,EE,2020-S2,0.1076,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,EL,2016-S1,0.1520,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,EL,2016-S2,0.1528,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,EL,2017-S1,0.1514,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,EL,2017-S2,0.1460,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,EL,2018-S1,0.1482,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,EL,2018-S2,0.1458,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,EL,2019-S1,0.1433,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,EL,2019-S2,0.1463,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,EL,2020-S1,0.1580,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,EL,2020-S2,0.1549,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,ES,2016-S1,0.1806,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,ES,2016-S2,0.1887,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,ES,2017-S1,0.1898,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,ES,2017-S2,0.1799,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,ES,2018-S1,0.1969,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,ES,2018-S2,0.2047,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,ES,2019-S1,0.1986,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,ES,2019-S2,0.1978,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,ES,2020-S1,0.1851,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,ES,2020-S2,0.1899,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,FI,2016-S1,0.1242,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,FI,2016-S2,0.1246,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,FI,2017-S1,0.1275,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_VAT,NAC,FI,2017-S2,0.1289,
