timestamp,close,high,low,trade_count,open,volume,vwap
2025-07-08 04:00:00+00:00,210.095,211.43,208.47,13616,210.01,1036309,209.83366
2025-07-09 04:00:00+00:00,211.13,211.3,207.24,12228,209.51,950117,209.237042
2025-07-10 04:00:00+00:00,212.36,213.475,210.24,13285,210.51,1139672,212.321411
2025-07-11 04:00:00+00:00,211.08,212.12,209.87,10497,210.37,813325,210.909104
2025-07-14 04:00:00+00:00,208.65,210.85,207.57,11484,209.945,853368,208.832094
2025-07-15 04:00:00+00:00,209.025,211.89,208.965,11486,209.215,777589,210.345489
2025-07-16 04:00:00+00:00,210.16,212.375,208.66,12431,210.295,974450,210.561821
2025-07-17 04:00:00+00:00,210.13,211.795,209.61,12402,210.64,1067469,210.697771
2025-07-18 04:00:00+00:00,211.16,211.78,209.73,10286,210.73,731112,210.762752
2025-07-21 04:00:00+00:00,212.53,215.775,211.69,11944,212.12,946141,213.603907
2025-07-22 04:00:00+00:00,214.43,214.635,212.255,12357,213.24,964832,213.476741
2025-07-23 04:00:00+00:00,214.23,215.115,212.45,10967,215.02,779641,213.552708
2025-07-24 04:00:00+00:00,213.765,215.68,213.53,11561,213.9,973782,214.565934
2025-07-25 04:00:00+00:00,213.96,215.24,213.4,8594,214.7,728795,214.19299
2025-07-28 04:00:00+00:00,214.0,214.845,213.07,12299,214.04,919301,214.01041
2025-07-29 04:00:00+00:00,211.27,214.8,210.88,12354,214.175,1107896,212.442007
2025-07-30 04:00:00+00:00,208.96,212.37,207.73,12597,211.895,828809,209.728939
2025-07-31 04:00:00+00:00,207.85,209.84,207.18,19721,208.425,1632958,208.669415
2025-08-01 04:00:00+00:00,202.3,213.56,201.5,27872,210.865,1994299,205.139296
2025-08-04 04:00:00+00:00,203.35,207.85,201.68,19418,204.505,1875434,204.493141
2025-08-05 04:00:00+00:00,202.93,205.32,202.165,12539,203.43,968620,203.742942
2025-08-06 04:00:00+00:00,213.275,215.38,205.61,25261,205.63,2182167,212.895701
2025-08-07 04:00:00+00:00,220.17,220.84,216.62,30254,218.92,2508756,219.230711
2025-08-08 04:00:00+00:00,229.365,230.99,219.3,30531,220.89,2830643,226.828352
2025-08-11 04:00:00+00:00,227.22,229.53,224.78,19063,227.92,1715351,227.635045
2025-08-12 04:00:00+00:00,229.63,230.78,227.155,14198,228.03,1250550,229.362139
2025-08-13 04:00:00+00:00,233.22,234.91,230.455,18059,231.05,1586856,232.822614
2025-08-14 04:00:00+00:00,232.78,235.1,230.88,11825,234.01,972239,232.429103
2025-08-15 04:00:00+00:00,231.65,234.19,229.37,13249,233.915,1057450,231.343673
2025-08-18 04:00:00+00:00,230.895,233.12,230.11,10346,231.72,836545,231.337224
2025-08-19 04:00:00+00:00,230.56,232.855,229.35,9689,231.3,787642,230.999171
2025-08-20 04:00:00+00:00,225.975,230.36,225.78,15378,230.03,1167075,226.789509
2025-08-21 04:00:00+00:00,224.9,226.5,223.8,9312,226.27,772469,225.013695
2025-08-22 04:00:00+00:00,227.74,229.09,225.435,16939,226.165,1273052,227.799355
2025-08-25 04:00:00+00:00,227.15,229.3,226.255,10565,226.48,762910,228.215083
2025-08-26 04:00:00+00:00,229.3,229.43,224.7,12282,226.8,923026,227.088206
2025-08-27 04:00:00+00:00,230.5,230.9,228.3,11619,228.7,952676,230.011086
2025-08-28 04:00:00+00:00,232.595,233.4,229.34,14605,230.75,1159353,232.070137
2025-08-29 04:00:00+00:00,232.27,233.31,231.38,14277,232.99,1208045,232.349425
2025-09-02 04:00:00+00:00,229.69,230.78,227.0,16119,229.37,1246862,228.894496
2025-09-03 04:00:00+00:00,238.485,238.655,234.44,22894,237.21,1989098,236.704893
2025-09-04 04:00:00+00:00,239.71,239.895,236.77,17186,238.48,1423459,238.415434
2025-09-05 04:00:00+00:00,239.67,241.32,238.53,21234,239.995,2004733,239.658325
2025-09-08 04:00:00+00:00,237.9,240.1,236.34,16127,239.36,1553530,238.236726
2025-09-09 04:00:00+00:00,234.35,238.77,233.38,24362,236.93,2133357,235.690098
2025-09-10 04:00:00+00:00,226.81,232.26,225.955,30706,232.21,2755480,227.819633
2025-09-11 04:00:00+00:00,229.99,230.45,226.66,16120,226.77,1333481,229.293279
2025-09-12 04:00:00+00:00,234.04,234.5,229.03,19380,229.27,1768033,233.356661
2025-09-15 04:00:00+00:00,236.745,238.19,235.055,18779,236.74,1528759,236.283622
2025-09-16 04:00:00+00:00,238.14,241.21,236.36,17480,237.175,1451954,239.168589
2025-09-17 04:00:00+00:00,238.98,240.055,237.75,15154,238.97,1210638,239.246326
2025-09-18 04:00:00+00:00,237.87,241.155,236.675,16899,239.97,1384022,237.964554
2025-09-19 04:00:00+00:00,245.32,246.24,240.25,20755,241.225,1851825,243.753153
2025-09-22 04:00:00+00:00,256.12,256.63,248.16,34552,248.34,3191331,253.803977
2025-09-23 04:00:00+00:00,254.45,257.285,253.61,21654,255.87,1817392,255.322501
2025-09-24 04:00:00+00:00,252.22,255.68,251.04,17375,255.21,1506113,252.082779
2025-09-25 04:00:00+00:00,256.91,257.17,251.72,17651,253.32,1667057,254.347572
2025-09-26 04:00:00+00:00,255.45,257.28,253.79,17211,254.005,1360873,255.634225
2025-09-29 04:00:00+00:00,254.37,254.82,253.02,13140,254.545,977267,253.830008
2025-09-30 04:00:00+00:00,254.56,255.915,253.13,13997,254.855,1057345,254.527218
2025-10-01 04:00:00+00:00,255.43,258.78,254.975,14500,255.035,1082404,256.202503
2025-10-02 04:00:00+00:00,257.43,258.17,254.16,12152,256.55,1097559,256.832186
2025-10-03 04:00:00+00:00,258.04,259.22,253.96,15923,254.665,1483654,257.973019
2025-10-06 04:00:00+00:00,256.65,259.06,255.07,14694,257.985,1245721,256.845824
2025-10-07 04:00:00+00:00,256.48,257.39,255.44,14584,256.92,1662715,256.2889
2025-10-08 04:00:00+00:00,258.02,258.5,256.125,11535,256.53,866667,257.770421
2025-10-09 04:00:00+00:00,254.03,257.96,253.14,13019,257.95,893881,254.493713
2025-10-10 04:00:00+00:00,245.295,256.36,244.66,21305,254.915,1586214,249.270362
2025-10-13 04:00:00+00:00,247.54,249.67,245.6,13298,249.305,878932,247.935713
2025-10-14 04:00:00+00:00,247.96,248.83,244.77,12009,246.615,864087,247.214712
2025-10-15 04:00:00+00:00,249.405,251.785,247.47,15779,249.425,1113159,249.806309
2025-10-16 04:00:00+00:00,247.45,248.99,245.16,15232,248.27,1099909,247.181299
2025-10-17 04:00:00+00:00,252.34,253.38,247.29,21048,248.05,1549814,250.948293
2025-10-20 04:00:00+00:00,262.245,264.345,255.66,32877,255.96,2779230,262.042935
2025-10-21 04:00:00+00:00,262.73,265.26,262.025,22917,262.04,1663932,263.483984
2025-10-22 04:00:00+00:00,258.4,262.81,255.445,25335,262.765,1745133,258.23172
2025-10-23 04:00:00+00:00,259.59,260.59,258.02,17086,259.92,1301904,259.587369
2025-10-24 04:00:00+00:00,262.78,264.12,259.2,22800,261.18,1585517,262.700364
2025-10-27 04:00:00+00:00,268.75,269.04,264.68,21435,264.87,1830875,266.381385
